Product link,Product title,Gender,Sales price,Color,Style code,No of reviews,Star rating,Description
https://www.nike.com/in/t/vomero-16-road-running-shoes-07Tngd/DA7698-600,Nike Vomero 16,Unisex,  13 495.00, Regal Pink/Pink Glaze/White/Multi-Colour, DA7698-600,76,4.6,"The Vomero 16 adds responsive ZoomX foam cushioning, bringing an energetic pop to your stride that's perfect for high mileage on the road. It's super-lightweight, with plenty of stretch and ventilation through the upper. Looking for the right amount of support? We've got you covered with an adjustable midfoot band and a stable clip at the heel."
https://www.nike.com/in/u/custom-nike-air-max-95-unlocked-by-you-10001343/3373044528,Nike Air Max 95 Unlocked By You,Custom Men,  19 495.00, Multi-Colour/Multi-Colour/Multi-Colour/Multi-Colour, DO7424-900,Review not available,Star rating not available,Inspire the streets with your Air Max 95. The customisable design (with a coveted woven upper) lets you bring your own aesthetic to the legendary look by selecting your fave colours and choice materials. Add a personalised message that lets you tell a piece of your story. Boost the energy with coloured Air units or by making your design monochromatic. Then add the cherry to the bottom and ramp up the comfort by selecting an ultra-soft sockliner.
https://www.nike.com/in/t/react-revision-shoes-FSvCHs/DQ5188-100,Nike React Revision,Unisex,  12 795.00, White/Summit White/White, DQ5188-100,1,2,"You could run to the office, the shops and to the party. Or walk because you know exactly which shoes you're gonna wear. The React Revision is all about easy styling and getting going. From the comfort collar to the lightweight, durable Nike React cushioning, it's a revolution in choice-making."
https://www.nike.com/in/t/air-max-flyknit-racer-shoes-GKR12g/FD2765-900,Nike Air Max Flyknit Racer,Men,  14 995.00, Multi-Colour/Racer Blue/White/Black, FD2765-900,0,0,"Paying homage to both heritage and innovation, we've blended 2 icons (old and new) to go beyond what's expected in the Air Max Flyknit Racer. Incredibly light and airy Flyknit pairs with oh-so-comfy cushioning. Lace up and let your feet do the talking."
https://www.nike.com/in/u/custom-nike-air-max-95-by-you-10001246/1926053633,Nike Air Max 95 By You,Custom Women,  18 195.00, Multi-Colour/Multi-Colour/Multi-Colour/Multi-Colour, 314352-998,Review not available,Star rating not available,Celebrate workwear's wide appeal with a new take on the Nike Air Max 95 By You. Utilitarian materials like polished twill and leather are rugged and durable with an undeniable nod to runway style. Perfectly understated details like contrast stitching and gradient layers add a new level of depth to this long-time favourite.
https://www.nike.com/in/t/air-max-scorpion-flyknit-shoes-DP54Sv/DJ4702-200,Nike Air Max Scorpion Flyknit,Unisex,  22 995.00, Sesame/Wheat Gold/Lemon Wash/Coconut Milk, DJ4702-200,0,0,"We looked into the future and it's gonna be comfy. Featuring a ""point-loaded"" Air unit (cushioning that forms to your every step), the Air Max Scorpion Flyknit delivers a futuristic sensation. And because looks count, we've crafted the upper from incredibly soft chenille-like fabric."
https://www.nike.com/in/t/go-flyease-easy-on-off-shoes-3svRCL/DR5540-002,Nike Go FlyEase,Easy On/Off Shoes,  11 895.00, Black/White, DR5540-002,7,4.1,"Ditch the laces and get outside. These kicks feature Nike's revolutionary FlyEase technology, making on-and-off a breeze. With a heel that pivots open for a totally hands-free entry, they're great for people with limited mobility—or anyone who wants a quicker way to get going."
https://www.nike.com/in/u/custom-huarache-run-by-you-10001374/2149425729,Nike Air Huarache By You,Custom Women,  13 995.00, Multi-Colour/Multi-Colour/Multi-Colour, FD9782-900,Review not available,Star rating not available,"Have you hugged your foot today? Don't stop there. Bring your feel-good vibes to the world with a customisable twist on the ridiculously comfortable icon. Choose soft, supple suede for a throwback vibe, or give it a timeless finish with crisp leather. Select from an array of varsity-inspired colours for a classic look. Then, top it off with a piece of your story on the tongue patch. Whatever you choose, it's gonna feel good and look great. Your personalised Air Huarache—it's bragging rights for your feet. We recommend sizing up one half-size from your usual size for the best fit."
https://www.nike.com/in/t/renew-run-4-road-running-shoes-lxfK8c/DR2677-100,Nike Renew Run 4,Men,  7 495.00, White/Light Silver/Faded Spruce/Black, DR2677-100,0,0,"When running becomes part of your routine, you need a shoe that helps keep you comfortable for the long haul. The Nike Renew Run 4 offers an elevated level of cushioning and springy responsiveness that'll have you coming back for more miles tomorrow, excited and looking forward to moving your running journey forwards."
https://www.nike.com/in/t/sb-zoom-pogo-plus-skate-shoes-lSb78K/DV5469-401,Nike SB Zoom Pogo Plus,Skate Shoes,  7 495.00, Noise Aqua/Green Abyss/Noise Aqua/Coconut Milk, DV5469-401,0,0,"These shoes bring a serious boost to any skate session. With a broken-in fit straight out of the box and mixed materials that age to perfection, they bring comfort you have to feel to believe. Oh, and the raised taping increases control for the perfect flick, while Zoom Air cushioning delivers the ultimate boardfeel."
https://www.nike.com/in/t/blazer-low-77-shoes-jx4bjz/DC4769-701,Nike Blazer Low '77,Unisex,  7 195.00, Team Gold/Team Gold/Black/Sail, DC4769-701,48,4.3,"Praised by the streets for its simplicity and comfort, the Blazer returns with its classic hoops style. Featuring crisp leather, a low-cut collar and an exposed tongue, it's a must-have wardrobe staple."
https://www.nike.com/in/t/air-force-1-shadow-shoes-43x3Gg/DZ5193-100,Nike Air Force 1 Shadow,Unisex,  11 895.00, Sail/Classic Green/University Blue/Multi-Colour, DZ5193-100,0,0,"Double the style, double the fun! The Nike Air Force 1 Shadow puts a playful twist on a hoops classic with rich textures, vibrant colours and fun patterns. Using a layered approach, it highlights everything you love about the AF-1 with double the branding and an exaggerated midsole. Fun stitched details and Metallic Gold dubraes add a sense of playfulness, while cosy knit fabric adds warmth to chilly nights."
https://www.nike.com/in/u/custom-nike-blazer-low-77-by-you-10001281/3824793890,Nike Blazer Low '77 By You,Custom Women,  10 295.00, Multi-Colour/Multi-Colour, DZ2653-900,Review not available,Star rating not available,"Praised for its classic simplicity and comfort, the original hoops look is now yours to customise. From a variety of materials, including a floral graphic on canvas, to fun-loving summertime colours, it lets you leave your mark. Then dive into the details: laces and a personalised inscription are just some of the options for tailoring your look."
https://www.nike.com/in/u/custom-nike-waffle-one-by-you-10001097/7961204833,Nike Waffle One By You,Custom Women,  11 495.00, Multi-Colour/Multi-Colour/Multi-Colour/Multi-Colour, DJ0976-991,Review not available,Star rating not available,"Simple, low, a perfect canvas for your dreams. The Nike Waffle One By You is the original racer.Go for a hyper-heritage look or modernise with colours and details inspired by long days at the beach.OG materials and colours straight from the vault blend seamlessly with innovative materials and finishes for a look that's 100% you."
https://www.nike.com/in/u/custom-nike-air-max-97-by-you-10001072/2361189699,Nike Air Max 97 By You,Custom Men,  18 195.00, Multi-Colour/Multi-Colour/Multi-Colour/Multi-Colour, DJ3181-991,Review not available,Star rating not available,"Bring back the nostalgia of long summer days from your childhood with a hot colour palette and a wavy mesh that alludes to the mesmerising optical illusion of heat rising from the tarmac. Classic layers get a new level of appeal with material choices, pop colours and Metallic Silver that hearkens back to the real OG: Nike Air Max 97 By You."
https://www.nike.com/in/t/zoom-metcon-turbo-2-training-shoes-jPvmwl/DH3392-010,Nike Zoom Metcon Turbo 2,Men,  13 995.00, Black/White/Anthracite/Metallic Cool Grey, DH3392-010,3,4,"The Nike Zoom Metcon Turbo 2 puts a shot of adrenalizing speed into your everyday workout. It combines stability and responsiveness in a lightweight package to help you move quickly during circuit training, high-intensity intervals on the treadmill, a cardio workout you've squeezed in on the way home—whatever you choose. From the Zoom Air cushioning underfoot to the rope wrap at the instep, every detail is pared down to minimise weight while maximising function and durability. Lighter, stronger materials are built for speed and strength."
https://www.nike.com/in/t/metcon-8-amp-training-shoes-KkzKHZ/DV1206-500,Nike Metcon 8 AMP,Men,  12 795.00, Deep Purple/Barely Volt/Blackened Blue/Baltic Blue, DV1206-500,1,4,Turn your workout into a party in this special Nike Metcon 8 AMP. Pulsating purples and vibrating neon yellows are fit for pumping your fist to the beat between sets or using that electric pairing as inspiration to find 1 more rep. The upper is lighter and more breathable than our previous edition to complement our standards of durability and comfort so that you can float through your cardio and power through your lifts.
https://www.nike.com/in/t/air-jordan-dub-zero-shoes-NW2bzv/311046-021,Air Jordan Dub Zero,Men,  15 295.00, Black/White/Fossil Stone, 311046-021,38,4.6,"Real talk—people are about to start noticing your kicks. Inspired by the AJ4, this remix features laser-etched art on the upper and visible Air in the sole. With its shiny patent leather that wraps around the shoe, the Dub Zero makes sure you catch the spotlight, and the 3D logo on the back lets everyone know who you're reppin'."
https://www.nike.com/in/t/nikecourt-air-zoom-lite-3-tennis-shoes-TNSHS6/DV3258-001,NikeCourt Air Zoom Lite 3,Men,  5 695.00, Black/White, DV3258-001,2,4,"At 1st glance, the Nike Zoom Court Lite 3 looks like a classic tennis shoe. Look closer and you'll find that it's anything but. With a springy Zoom Air unit, grippy outsole and an incredibly comfortable, padded collar, it delivers the performance you need to play at your best. We shifted the traditional leather to a cleaner, more minimal finish to help keep you light on your feet."
https://www.nike.com/in/t/vomero-16-road-running-shoes-h0KMSg/DA7245-010,Nike Vomero 16,Men,  13 495.00, Black/Ashen Slate/White/Football Grey, DA7245-010,98,4.4,"The Vomero 16 adds responsive ZoomX foam cushioning, bringing an energetic pop to your stride that's perfect for high mileage on the road. It's super-lightweight, with plenty of stretch and ventilation through the upper. Looking for the right amount of support? We've got you covered with an adjustable midfoot band and a stable clip at the heel."
https://www.nike.com/in/t/zoom-air-fire-shoes-0tjJd2/DV1129-001,Nike Zoom Air Fire,Unisex,  10 795.00, Black/Anthracite/White, DV1129-001,0,0,"With bold design lines and framed Zoom Air cushioning, the Nike Zoom Air Fire delivers a techy, unconventional look. Nodding to the history of performance running shoes, it defies classification with rich textures, lots of layers and irreverent details that add to your defiant style."
https://www.nike.com/in/t/tanjun-shoes-JM6cNK/DJ6257-002,Nike Tanjun,Unisex,  4 995.00, Black/Barely Volt/Black, DJ6257-002,72,4.3,"Forget the hype. The Nike Tanjun brings you simplicity at its best. Made from at least 20% recycled content and with 100% recycled polyester laces, no detail is overlooked on this one. Lightweight. Airy. Comfortable. These are just words. This shoe is all you need."
https://www.nike.com/in/u/custom-nike-dunk-high-by-you-shoes-10001379/9974591129,Nike Dunk High By You,Custom Women,  13 295.00, Multi-Colour/Multi-Colour/Multi-Colour, DV2272-900,Review not available,Star rating not available,"Take a seat at the table and add your special touch to the hoops-to-streets icon. Inspired by the outdoors, the customisable design lets you be as expressive as you want. Choose between canvas and suede accents for a healthy dose of trail-time flavour. Add classic leather for those on-the-town days. Next, write a piece of your story on the pull tab, which doubles as the perfect spot to attach your kicks to your backpack when it's time to cross streams or hit the beach. Plus, countless colour options let you be as adventurous as you want. Whatever you choose, your influence on the Nike Dunk High is undeniable."
